    93 2.75467 0.14264  0.15452   7.78 -10.12   516 1272 Gefion       
148337 2.78511 0.13889  0.15900  15.18   0.02   516 1272 Gefion       
148339 2.77458 0.14037  0.15866  15.36  -0.10   516 1272 Gefion       
148713 2.71910 0.10527  0.15679  15.19  -0.74   516 1272 Gefion       
148735 2.72066 0.13682  0.16105  15.26  -0.70   516 1272 Gefion       
148739 2.77378 0.13411  0.14928  15.46  -0.10   516 1272 Gefion       
148740 2.73687 0.12743  0.15507  14.81  -0.64   516 1272 Gefion       
148755 2.74806 0.12792  0.15345  15.66  -0.33   516 1272 Gefion       
148856 2.72875 0.10555  0.16295  15.36  -0.58   516 1272 Gefion       
148921 2.75241 0.13969  0.15749  15.20  -0.36   516 1272 Gefion       
148953 2.79786 0.12509  0.15249  15.73   0.13   516 1272 Gefion       
148997 2.77645 0.13225  0.16144  15.38  -0.08   516 1272 Gefion       
149034 2.77082 0.11854  0.15756  15.61  -0.12   516 1272 Gefion       
149551 2.74199 0.15103  0.16193  15.44  -0.43   516 1272 Gefion       
149749 2.71878 0.11809  0.15669  15.37  -0.69   516 1272 Gefion       
149886 2.73695 0.10380  0.16204  15.53  -0.46   516 1272 Gefion       
149906 2.76995 0.12830  0.15938  15.54  -0.14   516 1272 Gefion       
150065 2.78130 0.11999  0.16342  16.09  -0.02   516 1272 Gefion       
150117 2.79434 0.13352  0.15920  15.13   0.12   516 1272 Gefion       
150484 2.80085 0.12822  0.16048  15.00   0.21   516 1272 Gefion       
150496 2.74113 0.12430  0.16653  15.22  -0.48   516 1272 Gefion       
150505 2.79740 0.12854  0.15997  15.27   0.15   516 1272 Gefion       
150523 2.79344 0.12485  0.15390  15.80   0.08   516 1272 Gefion       
150540 2.76810 0.12920  0.15778  15.43  -0.16   516 1272 Gefion       
150569 2.78435 0.12622  0.15131  15.35   0.00   516 1272 Gefion       
150575 2.80990 0.13462  0.15879  15.78   0.23   516 1272 Gefion       
151067 2.76883 0.13922  0.16149  14.93  -0.19   516 1272 Gefion       
151082 2.72489 0.13966  0.16332  15.76  -0.52   516 1272 Gefion       
151134 2.76947 0.13480  0.16271  15.25  -0.16   516 1272 Gefion       
151294 2.80860 0.13194  0.16029  15.28   0.27   516 1272 Gefion       
151810 2.74028 0.10581  0.15483  15.12  -0.51   516 1272 Gefion       
152046 2.75214 0.14125  0.15921  15.36  -0.34   516 1272 Gefion       
152195 2.72609 0.13367  0.16048  15.66  -0.53   516 1272 Gefion       
152422 2.74106 0.11113  0.15766  15.78  -0.37   516 1272 Gefion       
152461 2.74159 0.10530  0.16220  15.19  -0.48   516 1272 Gefion       
152529 2.78754 0.12093  0.15824  15.58   0.04   516 1272 Gefion       
152662 2.73995 0.11258  0.15158  15.68  -0.40   516 1272 Gefion       
152674 2.76429 0.13618  0.15317  14.90  -0.26   516 1272 Gefion       
152677 2.76886 0.12761  0.15298  14.99  -0.19   516 1272 Gefion       
152778 2.72699 0.12898  0.16494  15.30  -0.62   516 1272 Gefion       
152786 2.79978 0.13499  0.15705  14.90   0.21   516 1272 Gefion       
153062 2.76111 0.13020  0.15246  15.68  -0.21   516 1272 Gefion       
153121 2.80878 0.12848  0.15706  15.18   0.29   516 1272 Gefion       
153170 2.77107 0.13258  0.15497  15.46  -0.13   516 1272 Gefion       
153214 2.79632 0.13311  0.15568  15.09   0.15   516 1272 Gefion       
154048 2.75597 0.14371  0.16564  15.07  -0.34   516 1272 Gefion       
154053 2.78154 0.12052  0.15885  15.86  -0.02   516 1272 Gefion       
154130 2.81458 0.12864  0.15958  15.01   0.38   516 1272 Gefion       
154501 2.74166 0.13262  0.15672  15.30  -0.46   516 1272 Gefion       
154886 2.74021 0.13413  0.15902  15.35  -0.46   516 1272 Gefion       
155220 2.76438 0.12342  0.14990  15.70  -0.18   516 1272 Gefion       
155407 2.73822 0.14780  0.15298  15.84  -0.39   516 1272 Gefion       
155442 2.76235 0.12174  0.15778  15.34  -0.23   516 1272 Gefion       
155541 2.77246 0.12813  0.15747  14.93  -0.15   516 1272 Gefion       
155569 2.79399 0.13299  0.15915  15.42   0.10   516 1272 Gefion       
155698 2.76859 0.13095  0.16013  15.41  -0.16   516 1272 Gefion       
155765 2.77772 0.11674  0.15635  15.58  -0.06   516 1272 Gefion       
155829 2.73802 0.14975  0.15861  14.86  -0.61   516 1272 Gefion       
156518 2.73292 0.10502  0.16348  15.26  -0.56   516 1272 Gefion       
156541 2.74113 0.10297  0.16309  15.69  -0.39   516 1272 Gefion       
156594 2.79578 0.12354  0.15936  14.65   0.18   516 1272 Gefion       
157238 2.75161 0.14686  0.16207  15.60  -0.31   516 1272 Gefion       
157295 2.72055 0.13359  0.15844  15.27  -0.70   516 1272 Gefion       
157331 2.78571 0.13698  0.15649  15.33   0.02   516 1272 Gefion       
157353 2.73470 0.11077  0.15651  15.38  -0.52   516 1272 Gefion       
157582 2.73754 0.11911  0.15381  15.90  -0.38   516 1272 Gefion       
157927 2.79150 0.12799  0.16072  15.58   0.07   516 1272 Gefion       
158358 2.74815 0.12940  0.15939  15.21  -0.40   516 1272 Gefion       
158512 2.73870 0.13277  0.15467  15.30  -0.49   516 1272 Gefion       
158530 2.76402 0.13260  0.15856  15.77  -0.17   516 1272 Gefion       
158544 2.77497 0.12606  0.16233  15.09  -0.11   516 1272 Gefion       
158552 2.78794 0.12449  0.15870  15.48   0.04   516 1272 Gefion       
158992 2.73349 0.15129  0.15540  15.79  -0.44   516 1272 Gefion       
159252 2.74029 0.15336  0.16143  15.48  -0.44   516 1272 Gefion       
159320 2.74267 0.13360  0.15895  15.30  -0.45   516 1272 Gefion       
159448 2.72595 0.11479  0.16421  15.07  -0.70   516 1272 Gefion       
159655 2.77105 0.12876  0.15561  15.45  -0.13   516 1272 Gefion       
159670 2.79450 0.13385  0.16118  15.01   0.13   516 1272 Gefion       
159674 2.74177 0.10967  0.16303  15.09  -0.50   516 1272 Gefion       
160346 2.78955 0.11934  0.15827  15.40   0.06   516 1272 Gefion       
160350 2.74400 0.10925  0.16066  15.06  -0.48   516 1272 Gefion       
160450 2.75868 0.14383  0.16165  15.98  -0.20   516 1272 Gefion       
161605 2.70965 0.14410  0.15911  15.78  -0.65   516 1272 Gefion       
161787 2.72957 0.14299  0.16648  15.58  -0.52   516 1272 Gefion       
162103 2.77528 0.13280  0.16017  15.73  -0.08   516 1272 Gefion       
162122 2.72323 0.10733  0.15630  15.33  -0.65   516 1272 Gefion       
162132 2.76390 0.12361  0.15063  15.89  -0.17   516 1272 Gefion       
162147 2.76620 0.13566  0.16110  14.61  -0.26   516 1272 Gefion       
162863 2.76805 0.12303  0.16205  15.19  -0.18   516 1272 Gefion       
162872 2.77182 0.13353  0.15741  14.99  -0.15   516 1272 Gefion       
162875 2.79284 0.13072  0.15010  15.21   0.10   516 1272 Gefion       
162879 2.75183 0.14177  0.15946  15.77  -0.28   516 1272 Gefion       
163365 2.80029 0.13521  0.15862  15.45   0.17   516 1272 Gefion       
163377 2.77940 0.12700  0.15623  14.74  -0.06   516 1272 Gefion       
163381 2.73211 0.10991  0.16185  15.19  -0.59   516 1272 Gefion       
163391 2.77059 0.12047  0.15271  15.17  -0.15   516 1272 Gefion       
163404 2.80518 0.13183  0.15780  15.49   0.21   516 1272 Gefion       
163413 2.75594 0.13139  0.15642  15.69  -0.25   516 1272 Gefion       
163860 2.73735 0.13265  0.15467  15.42  -0.48   516 1272 Gefion       
163863 2.74079 0.11639  0.15404  15.21  -0.49   516 1272 Gefion       
164180 2.80191 0.12755  0.15941  15.12   0.21   516 1272 Gefion       
164755 2.73390 0.10368  0.15822  15.06  -0.61   516 1272 Gefion       
164760 2.75746 0.12973  0.15871  14.83  -0.36   516 1272 Gefion       
164770 2.72144 0.13726  0.16411  15.60  -0.59   516 1272 Gefion       
165000 2.78527 0.13021  0.15530  15.43   0.02   516 1272 Gefion       
165014 2.71444 0.15140  0.16123  15.46  -0.70   516 1272 Gefion       
165036 2.79903 0.12390  0.14990  15.15   0.18   516 1272 Gefion       
165046 2.74966 0.14719  0.15642  15.32  -0.37   516 1272 Gefion       
165076 2.77882 0.12792  0.15648  15.65  -0.05   516 1272 Gefion       
165078 2.79981 0.13676  0.15677  15.64   0.15   516 1272 Gefion       
166420 2.81417 0.12663  0.15931  15.40   0.32   516 1272 Gefion       
166435 2.74911 0.14604  0.15707  15.42  -0.36   516 1272 Gefion       
166465 2.73638 0.10537  0.16050  15.24  -0.53   516 1272 Gefion       
166494 2.71732 0.12111  0.15198  15.68  -0.61   516 1272 Gefion       
166509 2.73748 0.11180  0.16208  15.32  -0.50   516 1272 Gefion       
166529 2.76708 0.12359  0.15344  14.97  -0.21   516 1272 Gefion       
166538 2.81155 0.12497  0.15753  15.09   0.33   516 1272 Gefion       
166539 2.76676 0.13314  0.16541  15.08  -0.21   516 1272 Gefion       
166598 2.73922 0.11657  0.15577  15.43  -0.46   516 1272 Gefion       
166669 2.79896 0.12488  0.16045  14.95   0.19   516 1272 Gefion       
167327 2.71838 0.13517  0.16042  15.37  -0.69   516 1272 Gefion       
167410 2.73205 0.13913  0.15913  15.38  -0.54   516 1272 Gefion       
167499 2.75746 0.13142  0.15975  15.02  -0.33   516 1272 Gefion       
167537 2.71729 0.15115  0.16143  15.76  -0.59   516 1272 Gefion       
167940 2.75676 0.13659  0.16740  15.49  -0.27   516 1272 Gefion       
167947 2.74426 0.12986  0.15827  15.59  -0.38   516 1272 Gefion       
168148 2.80993 0.12607  0.15998  15.85   0.22   516 1272 Gefion       
168616 2.79606 0.13740  0.15565  15.67   0.11   516 1272 Gefion       
168662 2.81563 0.11992  0.15693  15.29   0.35   516 1272 Gefion       
168672 2.72928 0.14255  0.16771  15.55  -0.53   516 1272 Gefion       
168709 2.75998 0.13654  0.16135  15.38  -0.25   516 1272 Gefion       
169102 2.78370 0.13758  0.15783  15.58   0.00   516 1272 Gefion       
169124 2.78204 0.12874  0.15883  15.42  -0.02   516 1272 Gefion       
169758 2.73839 0.15270  0.15319  15.44  -0.46   516 1272 Gefion       
169761 2.73961 0.12968  0.15702  14.82  -0.60   516 1272 Gefion       
169818 2.72975 0.10870  0.16397  15.53  -0.53   516 1272 Gefion       
169862 2.79311 0.12656  0.15482  15.33   0.10   516 1272 Gefion       
169872 2.81132 0.12242  0.15444  15.35   0.29   516 1272 Gefion       
169884 2.77897 0.13126  0.16005  15.53  -0.05   516 1272 Gefion       
169959 2.73015 0.11108  0.16172  15.26  -0.59   516 1272 Gefion       
170002 2.75536 0.13799  0.15906  14.81  -0.39   516 1272 Gefion       
170043 2.75229 0.12505  0.15683  15.70  -0.29   516 1272 Gefion       
170070 2.73164 0.09975  0.16465  15.54  -0.51   516 1272 Gefion       
170640 2.76595 0.13304  0.16264  15.39  -0.19   516 1272 Gefion       
170660 2.79525 0.14234  0.15892  15.56   0.11   516 1272 Gefion       
171070 2.80213 0.13454  0.15980  15.24   0.21   516 1272 Gefion       
171113 2.78064 0.13335  0.15801  16.00  -0.02   516 1272 Gefion       
171131 2.77603 0.12981  0.15736  15.78  -0.07   516 1272 Gefion       
171133 2.72800 0.09120  0.15698  15.93  -0.45   516 1272 Gefion       
171138 2.75430 0.13303  0.15726  16.42  -0.19   516 1272 Gefion       
171215 2.77781 0.11866  0.15138  15.15  -0.07   516 1272 Gefion       
171477 2.79250 0.13024  0.15211  15.80   0.08   516 1272 Gefion       
172262 2.77210 0.13247  0.16107  15.45  -0.12   516 1272 Gefion       
172275 2.73263 0.11796  0.15642  15.48  -0.51   516 1272 Gefion       
172311 2.74770 0.14570  0.15513  15.18  -0.42   516 1272 Gefion       
172313 2.81354 0.12947  0.15790  15.40   0.31   516 1272 Gefion       
172335 2.77672 0.12556  0.15382  15.32  -0.08   516 1272 Gefion       
172349 2.74853 0.12080  0.15953  15.18  -0.41   516 1272 Gefion       
172356 2.81571 0.12005  0.15991  14.98   0.40   516 1272 Gefion       
173024 2.74771 0.13753  0.16172  15.39  -0.38   516 1272 Gefion       
173029 2.72808 0.13390  0.16082  15.61  -0.53   516 1272 Gefion       
173041 2.72117 0.12043  0.16083  15.96  -0.50   516 1272 Gefion       
173057 2.79523 0.13697  0.15605  15.38   0.12   516 1272 Gefion       
173692 2.81005 0.13666  0.16085  15.21   0.30   516 1272 Gefion       
173757 2.77721 0.12957  0.16202  15.22  -0.07   516 1272 Gefion       
174159 2.75415 0.12687  0.16267  15.02  -0.37   516 1272 Gefion       
174238 2.74058 0.11761  0.15486  15.69  -0.39   516 1272 Gefion       
174273 2.72049 0.10092  0.15577  15.47  -0.64   516 1272 Gefion       
174357 2.73687 0.12604  0.15660  15.00  -0.59   516 1272 Gefion       
174363 2.74542 0.13156  0.16533  16.20  -0.28   516 1272 Gefion       
174418 2.75258 0.12624  0.15295  15.34  -0.33   516 1272 Gefion       
174450 2.71986 0.12835  0.16002  15.47  -0.64   516 1272 Gefion       
174462 2.77936 0.13036  0.16350  15.36  -0.05   516 1272 Gefion       
174471 2.74805 0.12282  0.16522  15.44  -0.36   516 1272 Gefion       
174641 2.73161 0.10289  0.16001  15.38  -0.55   516 1272 Gefion       
175000 2.77303 0.13841  0.16130  15.27  -0.12   516 1272 Gefion       
175017 2.72777 0.14630  0.16014  15.28  -0.62   516 1272 Gefion       
175053 2.74896 0.11042  0.15956  15.72  -0.31   516 1272 Gefion       
175204 2.76877 0.12752  0.16164  15.25  -0.17   516 1272 Gefion       
175293 2.78388 0.12700  0.15810  15.56   0.00   516 1272 Gefion       
175306 2.73197 0.12086  0.15351  15.93  -0.42   516 1272 Gefion       
175486 2.72250 0.08968  0.15424  16.21  -0.44   516 1272 Gefion       
175588 2.72667 0.13041  0.16403  15.83  -0.49   516 1272 Gefion       
175949 2.71130 0.10746  0.15750  15.34  -0.77   516 1272 Gefion       
176198 2.75379 0.13730  0.16765  15.10  -0.36   516 1272 Gefion       
176223 2.77230 0.12895  0.15955  14.81  -0.16   516 1272 Gefion       
176300 2.73120 0.14106  0.16745  15.50  -0.52   516 1272 Gefion       
176320 2.77016 0.13574  0.15680  15.12  -0.16   516 1272 Gefion       
176370 2.75206 0.12663  0.16162  15.25  -0.35   516 1272 Gefion       
176384 2.80943 0.12642  0.15608  15.38   0.27   516 1272 Gefion       
176386 2.81574 0.12063  0.16100  15.48   0.32   516 1272 Gefion       
176722 2.75201 0.11275  0.15637  16.05  -0.25   516 1272 Gefion       
176811 2.72940 0.14070  0.16564  15.68  -0.50   516 1272 Gefion       
176923 2.72327 0.12752  0.16108  15.60  -0.57   516 1272 Gefion       
176965 2.72260 0.10282  0.16030  15.31  -0.66   516 1272 Gefion       
176993 2.75095 0.13241  0.16077  15.40  -0.34   516 1272 Gefion       
177346 2.74975 0.13898  0.16025  15.13  -0.40   516 1272 Gefion       
177427 2.73628 0.10497  0.16740  15.30  -0.52   516 1272 Gefion       
177503 2.72410 0.11724  0.16092  15.49  -0.60   516 1272 Gefion       
177545 2.73885 0.12949  0.16241  15.31  -0.49   516 1272 Gefion       
177616 2.75447 0.13041  0.15651  15.38  -0.31   516 1272 Gefion       
177808 2.72737 0.11052  0.15984  15.38  -0.59   516 1272 Gefion       
178007 2.71185 0.12723  0.15524  16.25  -0.51   516 1272 Gefion       
178105 2.70959 0.14479  0.15677  15.97  -0.59   516 1272 Gefion       
178885 2.74764 0.14250  0.16028  15.23  -0.41   516 1272 Gefion       
179013 2.77884 0.13060  0.15826  15.70  -0.04   516 1272 Gefion       
179091 2.73487 0.11131  0.16267  15.36  -0.52   516 1272 Gefion       
179144 2.74675 0.14354  0.15680  15.13  -0.44   516 1272 Gefion       
179209 2.78885 0.12770  0.16008  15.32   0.05   516 1272 Gefion       
179654 2.72730 0.13993  0.16219  16.06  -0.43   516 1272 Gefion       
179739 2.79099 0.12788  0.16121  15.75   0.06   516 1272 Gefion       
180004 2.70994 0.14339  0.15733  15.72  -0.66   516 1272 Gefion       
180060 2.75486 0.13101  0.16530  15.22  -0.33   516 1272 Gefion       
180073 2.81077 0.12901  0.15568  15.48   0.27   516 1272 Gefion       
180087 2.76229 0.12908  0.16038  15.10  -0.26   516 1272 Gefion       
181084 2.72388 0.12404  0.16255  15.51  -0.59   516 1272 Gefion       
181134 2.75223 0.12561  0.15200  15.29  -0.35   516 1272 Gefion       
181388 2.77289 0.14108  0.15737  16.08  -0.08   516 1272 Gefion       
181543 2.73504 0.09200  0.16187  15.56  -0.47   516 1272 Gefion       
182133 2.75706 0.13851  0.16295  15.64  -0.25   516 1272 Gefion       
182150 2.80292 0.13243  0.15956  15.51   0.19   516 1272 Gefion       
182169 2.75664 0.13869  0.15779  15.15  -0.32   516 1272 Gefion       
182442 2.73755 0.11994  0.16625  15.46  -0.47   516 1272 Gefion       
182489 2.76440 0.13110  0.16274  14.66  -0.28   516 1272 Gefion       
182643 2.73599 0.14289  0.15554  15.54  -0.47   516 1272 Gefion       
182737 2.77495 0.13207  0.15534  16.26  -0.06   516 1272 Gefion       
182987 2.74876 0.14978  0.15843  15.61  -0.33   516 1272 Gefion       
183444 2.79389 0.13005  0.16059  15.37   0.11   516 1272 Gefion       
183532 2.72134 0.13710  0.16260  15.07  -0.76   516 1272 Gefion       
183542 2.76087 0.12105  0.15209  16.39  -0.15   516 1272 Gefion       
183769 2.73465 0.13267  0.16375  15.36  -0.52   516 1272 Gefion       
184127 2.79898 0.13063  0.16398  16.02   0.12   516 1272 Gefion       
184538 2.81555 0.12722  0.15778  15.41   0.33   516 1272 Gefion       
184581 2.74226 0.12209  0.15825  15.34  -0.44   516 1272 Gefion       
184643 2.73923 0.15055  0.15484  15.91  -0.37   516 1272 Gefion       
184710 2.77598 0.13572  0.15957  16.12  -0.06   516 1272 Gefion       
185116 2.77970 0.13328  0.16018  15.56  -0.04   516 1272 Gefion       
185143 2.73007 0.13635  0.15735  15.83  -0.46   516 1272 Gefion       
185280 2.73925 0.12644  0.15700  15.91  -0.37   516 1272 Gefion       
185518 2.76304 0.12760  0.15294  15.39  -0.22   516 1272 Gefion       
185896 2.73048 0.09319  0.16058  15.17  -0.62   516 1272 Gefion       
185902 2.73881 0.09059  0.16068  15.51  -0.44   516 1272 Gefion       
185939 2.79500 0.12434  0.15590  15.16   0.13   516 1272 Gefion       
186144 2.73162 0.12237  0.15612  15.32  -0.56   516 1272 Gefion       
186256 2.72087 0.13574  0.15469  15.77  -0.55   516 1272 Gefion       
186261 2.81309 0.13103  0.15795  15.34   0.31   516 1272 Gefion       
186885 2.72299 0.12060  0.16158  15.48  -0.61   516 1272 Gefion       
186916 2.79975 0.12127  0.15363  15.41   0.17   516 1272 Gefion       
186933 2.76775 0.13533  0.15551  15.45  -0.16   516 1272 Gefion       
187264 2.75434 0.13660  0.15668  15.88  -0.25   516 1272 Gefion       
187641 2.74589 0.13218  0.15203  16.21  -0.27   516 1272 Gefion       
187890 2.73222 0.14719  0.15974  15.83  -0.44   516 1272 Gefion       
187894 2.77761 0.13150  0.16613  15.26  -0.07   516 1272 Gefion       
188106 2.73627 0.13997  0.15932  15.45  -0.48   516 1272 Gefion       
188491 2.77805 0.12528  0.15866  15.92  -0.05   516 1272 Gefion       
188679 2.73644 0.12931  0.15145  15.44  -0.48   516 1272 Gefion       
188680 2.76378 0.13164  0.16079  15.48  -0.20   516 1272 Gefion       
188814 2.78757 0.13199  0.16280  15.53   0.04   516 1272 Gefion       
188907 2.74774 0.10940  0.16172  15.97  -0.29   516 1272 Gefion       
189404 2.79518 0.12792  0.15571  15.95   0.09   516 1272 Gefion       
189407 2.71880 0.11273  0.15853  16.07  -0.50   516 1272 Gefion       
189466 2.80162 0.12247  0.15512  14.74   0.25   516 1272 Gefion       
189468 2.78587 0.13316  0.16252  15.40   0.02   516 1272 Gefion       
189473 2.79063 0.12739  0.14664  15.68   0.06   516 1272 Gefion       
189478 2.80973 0.12430  0.15924  15.16   0.30   516 1272 Gefion       
189480 2.78429 0.13578  0.15494  15.24   0.00   516 1272 Gefion       
189484 2.79578 0.13589  0.15996  15.31   0.13   516 1272 Gefion       
189774 2.73960 0.11040  0.16146  15.23  -0.50   516 1272 Gefion       
189866 2.79595 0.12936  0.16106  15.40   0.13   516 1272 Gefion       
190095 2.77374 0.13798  0.15616  15.18  -0.12   516 1272 Gefion       
190102 2.77048 0.12629  0.15815  15.86  -0.11   516 1272 Gefion       
190249 2.74491 0.14800  0.15697  15.91  -0.32   516 1272 Gefion       
190299 2.77643 0.12667  0.16115  15.50  -0.07   516 1272 Gefion       
190377 2.78331 0.12844  0.16120  15.52   0.00   516 1272 Gefion       
190382 2.72202 0.09388  0.15838  15.30  -0.67   516 1272 Gefion       
190392 2.79543 0.12718  0.16028  15.70   0.11   516 1272 Gefion       
190395 2.76531 0.12937  0.16457  15.20  -0.21   516 1272 Gefion       
190405 2.73430 0.09857  0.16409  15.14  -0.58   516 1272 Gefion       
190414 2.76417 0.12856  0.15941  16.23  -0.14   516 1272 Gefion       
190421 2.80414 0.13120  0.15574  15.24   0.23   516 1272 Gefion       
190434 2.76322 0.14065  0.15500  14.84  -0.28   516 1272 Gefion       
190680 2.72577 0.12372  0.16329  14.87  -0.77   516 1272 Gefion       
190683 2.76053 0.13480  0.15919  15.21  -0.26   516 1272 Gefion       
191343 2.79131 0.13587  0.15823  15.14   0.09   516 1272 Gefion       
191389 2.73224 0.12625  0.16533  15.12  -0.61   516 1272 Gefion       
191671 2.79836 0.13245  0.15647  15.19   0.17   516 1272 Gefion       
191799 2.74865 0.14695  0.15775  15.31  -0.38   516 1272 Gefion       
191862 2.74367 0.14198  0.15567  15.32  -0.43   516 1272 Gefion       
192051 2.72916 0.10443  0.16414  15.41  -0.57   516 1272 Gefion       
192231 2.76870 0.13178  0.15921  16.20  -0.11   516 1272 Gefion       
192504 2.73064 0.15460  0.16428  16.15  -0.39   516 1272 Gefion       
192737 2.79556 0.12576  0.15319  14.97   0.15   516 1272 Gefion       
192758 2.71962 0.11109  0.16153  15.13  -0.76   516 1272 Gefion       
192760 2.78005 0.13494  0.15430  15.30  -0.04   516 1272 Gefion       
192768 2.72836 0.12551  0.16122  15.42  -0.57   516 1272 Gefion       
192791 2.72243 0.12071  0.16129  15.30  -0.67   516 1272 Gefion       
192796 2.73711 0.12666  0.16295  15.35  -0.50   516 1272 Gefion       
192823 2.79837 0.13824  0.15836  15.68   0.13   516 1272 Gefion       
192874 2.77549 0.14328  0.15568  15.29  -0.09   516 1272 Gefion       
193010 2.81042 0.12458  0.15670  15.48   0.27   516 1272 Gefion       
193575 2.75448 0.13043  0.15831  15.18  -0.34   516 1272 Gefion       
193645 2.79854 0.13246  0.16222  15.41   0.15   516 1272 Gefion       
193725 2.73534 0.14865  0.16480  15.53  -0.47   516 1272 Gefion       
195078 2.73278 0.13815  0.15890  15.26  -0.57   516 1272 Gefion       
195394 2.76939 0.12963  0.15719  15.12  -0.17   516 1272 Gefion       
195397 2.76562 0.13614  0.15987  15.20  -0.21   516 1272 Gefion       
195463 2.72936 0.14680  0.16195  15.41  -0.56   516 1272 Gefion       
195485 2.76886 0.12838  0.16017  15.22  -0.17   516 1272 Gefion       
195506 2.80119 0.12747  0.15747  14.91   0.23   516 1272 Gefion       
195519 2.74011 0.13043  0.14824  15.70  -0.40   516 1272 Gefion       
195544 2.79077 0.12962  0.15279  15.18   0.08   516 1272 Gefion       
195595 2.78653 0.12157  0.15632  14.89   0.04   516 1272 Gefion       
195624 2.77174 0.13211  0.15655  15.06  -0.15   516 1272 Gefion       
196506 2.73114 0.11270  0.16147  15.43  -0.54   516 1272 Gefion       
196526 2.74802 0.13402  0.15615  15.23  -0.40   516 1272 Gefion       
196529 2.72843 0.11082  0.15838  16.12  -0.41   516 1272 Gefion       
196597 2.73632 0.10648  0.16300  16.01  -0.37   516 1272 Gefion       
196628 2.77387 0.12612  0.16204  15.60  -0.09   516 1272 Gefion       
196671 2.79750 0.13030  0.15445  16.34   0.09   516 1272 Gefion       
196691 2.76223 0.13199  0.16087  15.40  -0.22   516 1272 Gefion       
196785 2.76987 0.12785  0.15749  15.77  -0.12   516 1272 Gefion       
196877 2.78592 0.13575  0.15340  15.06   0.03   516 1272 Gefion       
197158 2.78437 0.11953  0.15151  15.18   0.00   516 1272 Gefion       
198450 2.81481 0.12761  0.15897  15.73   0.28   516 1272 Gefion       
198567 2.75090 0.14539  0.15736  15.88  -0.27   516 1272 Gefion       
199270 2.75733 0.12567  0.16198  15.86  -0.22   516 1272 Gefion       
199310 2.75648 0.13360  0.16456  15.32  -0.29   516 1272 Gefion       
199415 2.79187 0.12485  0.15926  15.50   0.08   516 1272 Gefion       
199422 2.71620 0.08471  0.15472  16.26  -0.47   516 1272 Gefion       
199726 2.81355 0.13399  0.16326  15.57   0.29   516 1272 Gefion       
199747 2.78135 0.12311  0.16520  15.94  -0.02   516 1272 Gefion       
200234 2.78789 0.12462  0.15409  16.13   0.03   516 1272 Gefion       
200275 2.75208 0.14993  0.15728  15.40  -0.33   516 1272 Gefion       
200277 2.74577 0.14928  0.16425  15.43  -0.39   516 1272 Gefion       
200282 2.72079 0.10825  0.15970  15.47  -0.63   516 1272 Gefion       
200290 2.76378 0.13914  0.15689  15.30  -0.22   516 1272 Gefion       
200548 2.76297 0.12734  0.15268  15.34  -0.22   516 1272 Gefion       
201228 2.80423 0.13929  0.16014  15.89   0.17   516 1272 Gefion       
201397 2.80844 0.13275  0.16399  15.10   0.29   516 1272 Gefion       
201526 2.71628 0.12414  0.15803  15.21  -0.77   516 1272 Gefion       
201534 2.80299 0.13071  0.16287  15.40   0.20   516 1272 Gefion       
201595 2.75734 0.10902  0.15881  15.37  -0.28   516 1272 Gefion       
201631 2.73088 0.09745  0.16325  15.11  -0.63   516 1272 Gefion       
201660 2.79770 0.12885  0.15886  16.42   0.09   516 1272 Gefion       
201703 2.77748 0.13585  0.16344  15.19  -0.07   516 1272 Gefion       
201765 2.79426 0.13854  0.15738  15.03   0.13   516 1272 Gefion       
202802 2.74567 0.14912  0.15753  15.71  -0.34   516 1272 Gefion       
202994 2.76297 0.13549  0.16285  15.80  -0.18   516 1272 Gefion       
203009 2.71534 0.10720  0.15690  15.21  -0.78   516 1272 Gefion       
203174 2.73582 0.14800  0.15345  15.13  -0.56   516 1272 Gefion       
203668 2.74249 0.12236  0.15872  15.61  -0.39   516 1272 Gefion       
203692 2.77037 0.13418  0.16031  15.67  -0.12   516 1272 Gefion       
203801 2.79206 0.12696  0.16010  15.06   0.10   516 1272 Gefion       
203973 2.71739 0.12858  0.15834  15.49  -0.66   516 1272 Gefion       
204036 2.74080 0.10936  0.15677  15.23  -0.48   516 1272 Gefion       
204037 2.73589 0.10989  0.16104  15.44  -0.49   516 1272 Gefion       
204816 2.80197 0.13118  0.15809  16.31   0.12   516 1272 Gefion       
206054 2.77896 0.12801  0.15842  15.48  -0.05   516 1272 Gefion       
206088 2.75254 0.12447  0.15682  15.21  -0.35   516 1272 Gefion       
206090 2.75457 0.12603  0.15922  15.57  -0.28   516 1272 Gefion       
206091 2.80495 0.12566  0.15449  15.94   0.17   516 1272 Gefion       
206152 2.76603 0.13536  0.15540  15.07  -0.22   516 1272 Gefion       
206155 2.73266 0.10791  0.16654  16.34  -0.34   516 1272 Gefion       
206411 2.76436 0.13439  0.15823  15.60  -0.18   516 1272 Gefion       
206515 2.74447 0.12983  0.15158  15.43  -0.40   516 1272 Gefion       
206580 2.73624 0.13366  0.15794  15.58  -0.46   516 1272 Gefion       
206583 2.81258 0.12017  0.15846  15.40   0.30   516 1272 Gefion       
206768 2.77331 0.12527  0.16091  15.22  -0.12   516 1272 Gefion       
207278 2.80444 0.12029  0.15601  15.64   0.19   516 1272 Gefion       
207600 2.74170 0.12536  0.15347  15.55  -0.41   516 1272 Gefion       
